Date,AAPL,DIA,DIS,IWM,JPM,MSFT,PFE,SPY,V,XOM
2015-01-02,24.26105308532715,142.84800720214844,85.94351959228516,103.31513977050781,46.94808578491211,39.93305969238281,19.01799774169922,171.0937042236328,61.46248245239258,58.42348861694336
2015-01-05,23.577571868896484,140.3593292236328,84.68758392333984,101.93389892578125,45.49058151245117,39.56583786010742,18.9148006439209,168.00381469726562,60.10576629638672,56.824913024902344
2015-01-06,23.579795837402344,139.1953582763672,84.23839569091797,100.17039489746094,44.31105041503906,38.9851188659668,19.072635650634766,166.42137145996094,59.71847152709961,56.522804260253906
2015-01-07,23.91044044494629,140.9613800048828,85.10010528564453,101.40398406982422,44.378665924072266,39.480438232421875,19.33365249633789,168.49517822265625,60.518585205078125,57.09552001953125
2015-01-08,24.829126358032227,143.50628662109375,85.98017883300781,103.12399291992188,45.3703727722168,40.64187240600586,19.728212356567383,171.4851531982422,61.330291748046875,58.04587936401367
2015-01-09,24.85575294494629,142.2699737548828,86.40187072753906,102.13367462158203,44.58151626586914,40.30027389526367,19.81926918029785,170.11094665527344,60.421173095703125,57.96404266357422
2015-01-12,24.243301391601562,141.48326110839844,86.59440612792969,101.79489135742188,44.1983642578125,39.796417236328125,19.892112731933594,168.77835083007812,60.30291748046875,56.850101470947266
2015-01-13,24.45855140686035,141.27459716796875,87.26360321044922,101.87306213378906,44.20587158203125,39.591461181640625,19.69179344177246,168.30361938476562,60.47914505004883,56.64238357543945
2015-01-14,24.365345001220703,139.73316955566406,86.38355255126953,101.46478271484375,42.68074417114258,39.24985122680664,19.716073989868164,167.2875213623047,59.268550872802734,56.478759765625
2015-01-15,23.70406150817871,138.93043518066406,86.49356842041016,99.75342559814453,41.31340789794922,38.83993148803711,19.667516708374023,165.75506591796875,58.70499801635742,55.98786544799805
2015-01-16,23.519880294799805,140.34291076660156,87.25443267822266,101.37789154052734,42.01963424682617,39.48897933959961,19.910324096679688,167.92884826660156,59.12706756591797,57.34727478027344
2015-01-20,24.125686645507812,140.52761840820312,86.85108184814453,100.9522476196289,41.85433578491211,39.617069244384766,20.092426300048828,168.28695678710938,59.56539535522461,57.32838821411133
2015-01-21,24.309865951538086,140.88931274414062,86.32855224609375,100.63082122802734,41.989566802978516,39.2156982421875,19.81319808959961,169.1364288330078,59.667449951171875,57.81931686401367
2015-01-22,24.94230079650879,142.95419311523438,87.2269287109375,102.68096160888672,43.266761779785156,40.249046325683594,19.916391372680664,171.6516876220703,59.741661071777344,58.44865036010742
2015-01-23,25.071008682250977,141.74102783203125,86.83275604248047,102.61149597167969,42.583091735839844,40.29173278808594,19.69786262512207,170.71060180664062,59.901668548583984,57.20252990722656
2015-01-26,25.09763526916504,141.813232421875,87.06194305419922,103.60179901123047,42.65070724487305,40.146568298339844,19.910324096679688,171.11038208007812,59.493499755859375,57.75006103515625
2015-01-27,24.218881607055664,139.4751434326172,86.14519500732422,103.10664367675781,42.222469329833984,36.43164825439453,19.788911819458008,168.85336303710938,58.20869445800781,57.24027633666992
2015-01-28,25.588043212890625,137.97265625,84.95345306396484,101.36923217773438,41.13310241699219,35.176273345947266,19.39436149597168,166.6879425048828,57.13490295410156,55.35218811035156
